"year","ghf","analysis_unit","file_name"
2015,851.927763689946,"file_144_unit_3_2_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2015,851.927763689946,"file_144_unit_3_3_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2015,851.927763689946,"file_144_unit_3_4_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2015,851.927763689946,"file_144_unit_3_5_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2015,851.927763689946,"file_144_unit_4_1_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2016,850.612021108903,"file_144_unit_4_2_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2016,850.612021108903,"file_144_unit_4_3_28day","processed_Vietnam_AndrewTilkervietnam bach ma saola nr xe sap.csv"
2017,599.985030958699,"file_145_unit_1_1_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,599.985030958699,"file_145_unit_1_1_allday","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,599.985030958699,"file_145_unit_1_2_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,599.985030958699,"file_145_unit_1_3_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,599.985030958699,"file_145_unit_1_4_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,599.985030958699,"file_145_unit_1_5_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2018,601.832959107301,"file_145_unit_2_1_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2018,601.832959107301,"file_145_unit_2_2_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2018,601.832959107301,"file_145_unit_2_3_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2018,601.832959107301,"file_145_unit_2_4_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2018,601.832959107301,"file_145_unit_2_5_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2019,594.112948220725,"file_145_unit_3_2_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2019,594.112948220725,"file_145_unit_3_3_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2019,594.112948220725,"file_145_unit_3_4_28day","processed_Vietnam_AndrewTilkervietnam pumat phongdien songthanh.csv"
2017,1178.96465910764,"file_146_unit_1_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2017,1178.96465910764,"file_146_unit_1_1_allday","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2017,1178.96465910764,"file_146_unit_1_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_3_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_5_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_6_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_7_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_8_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_1_9_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_2_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2018,1284.37203651892,"file_146_unit_2_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2019,1325.85848917685,"file_146_unit_2_3_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2019,1325.85848917685,"file_146_unit_2_4_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2019,1325.85848917685,"file_146_unit_4_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2019,1325.85848917685,"file_146_unit_4_1_56day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_4_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_4_3_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_4_4_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_3_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_4_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_5_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_6_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_5_7_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_6_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2020,1315.51317920778,"file_146_unit_6_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2021,1315.51317920778,"file_146_unit_6_2_56day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2021,1315.51317920778,"file_146_unit_6_3_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2021,1315.51317920778,"file_146_unit_6_4_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2021,1315.51317920778,"file_146_unit_7_1_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2021,1315.51317920778,"file_146_unit_7_2_28day","processed_Vietnam_AndrewTilkervietnam silver-backed chevrotain.csv"
2019,664.319721254355,"file_147_unit_1_1_allday","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2019,664.319721254355,"file_147_unit_1_2_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2019,664.319721254355,"file_147_unit_1_2_56day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2019,664.319721254355,"file_147_unit_1_3_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_1_4_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_1_5_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_1_6_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_1_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_2_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_2_56day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_3_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_4_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2020,665.394216027875,"file_147_unit_2_5_28day","processed_Vietnam_AndrewTilkervietnam southern annamites.csv"
2016,553.785880740233,"file_148_unit_1_1_28day","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2016,553.785880740233,"file_148_unit_1_1_allday","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2016,553.785880740233,"file_148_unit_1_2_28day","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2016,553.785880740233,"file_148_unit_1_3_28day","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2016,553.785880740233,"file_148_unit_1_4_28day","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2016,553.785880740233,"file_148_unit_1_4_56day","processed_Vietnam_AndrewTilkervietnam-laos xe sap.csv"
2011,522.799447631188,"file_149_unit_1_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2011,522.799447631188,"file_149_unit_1_1_allday","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2012,589.267686424474,"file_149_unit_1_2_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2016,671.456341618866,"file_149_unit_10_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2016,671.456341618866,"file_149_unit_10_1_56day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2012,589.267686424474,"file_149_unit_2_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2012,589.267686424474,"file_149_unit_2_2_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2012,589.267686424474,"file_149_unit_3_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2012,589.267686424474,"file_149_unit_3_2_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2013,590.495786417393,"file_149_unit_4_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2013,590.495786417393,"file_149_unit_4_2_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2014,594.608101409249,"file_149_unit_5_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2014,594.608101409249,"file_149_unit_6_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2014,594.608101409249,"file_149_unit_6_1_56day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2015,601.892429714609,"file_149_unit_7_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2015,601.892429714609,"file_149_unit_8_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2015,601.892429714609,"file_149_unit_8_1_56day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2015,601.892429714609,"file_149_unit_9_1_28day","processed_PublicData_Team_Africa_noMadagascarCameroon.csv"
2015,865.74845844504,"file_15_unit_1_1_allday","processed_Brazil_RodrigoMassara_LNG.csv"
2015,865.74845844504,"file_15_unit_1_2_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2015,865.74845844504,"file_15_unit_1_3_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2015,865.74845844504,"file_15_unit_1_5_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_2_1_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_2_2_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_2_3_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_3_1_28day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_3_1_56day","processed_Brazil_RodrigoMassara_LNG.csv"
2016,941.744571045576,"file_15_unit_3_2_28day","processed_Brazil_RodrigoMassara_LNG.csv"
