"species","hyp.ref","prob"
"Antidorcas marsupialis","Cathemeral",0.0106070637211446
"Antidorcas marsupialis","Cathemeral",0.00938623553713317
"Antidorcas marsupialis","Cathemeral",0.0817382791966909
"Antidorcas marsupialis","Cathemeral",0.00844172261413361
"Antidorcas marsupialis","Cathemeral",0.0133839730336425
"Antilocapra americana","Cathemeral",0.0619767772799213
"Antilocapra americana","Cathemeral",0.00188939422853099
"Antilocapra americana","Cathemeral",0.195075734608875
"Antilocapra americana","Cathemeral",0.0217931488612785
"Antilocapra americana","Cathemeral",0.0255011328752179
"Antilocapra americana","Cathemeral",0.00374225248951978
"Antilocapra americana","Cathemeral",0.119810753011595
"Arctictis binturong","Cathemeral",0.771234882822624
"Arctictis binturong","Cathemeral",0.125557058488388
"Arctictis binturong","Cathemeral",0.385022974170568
"Arctictis binturong","Cathemeral",0.164308236513412
"Arctictis binturong","Cathemeral",0.0599456022050275
"Arctictis binturong","Cathemeral",0.0900565807449174
"Arctictis binturong","Cathemeral",0.0206415338041323
"Arctictis binturong","Cathemeral",0.692758147329434
"Arctictis binturong","Cathemeral",0.13298890164785
"Arctonyx collaris","Cathemeral",0.224350590868604
"Arctonyx collaris","Cathemeral",0.292670668004921
"Arctonyx collaris","Cathemeral",0.0830931611637947
"Atelocynus microtis","Diurnal",0.599445774530044
"Atelocynus microtis","Diurnal",0.902024623161791
"Atherurus africanus","Nocturnal",0.924134110363165
"Atherurus africanus","Nocturnal",0.514719901196917
"Atherurus africanus","Nocturnal",0.354489650751593
"Atherurus africanus","Nocturnal",0.910331927286113
"Atherurus africanus","Nocturnal",0.298233173082375
"Atherurus africanus","Nocturnal",0.179029506587501
"Atherurus africanus","Nocturnal",0.976194017022189
"Atherurus africanus","Nocturnal",0.947998883022425
"Atherurus africanus","Nocturnal",0.935798346601032
"Atherurus africanus","Nocturnal",0.764875949290787
"Atherurus africanus","Nocturnal",0.980897768030668
"Atherurus africanus","Nocturnal",0.946665172574125
"Atherurus africanus","Nocturnal",0.994477503178769
"Atherurus africanus","Nocturnal",0.994991930561717
"Atherurus africanus","Nocturnal",0.991858775977685
"Atherurus africanus","Nocturnal",0.9611496314967
"Atherurus africanus","Nocturnal",0.821352839168047
"Atherurus africanus","Nocturnal",0.561751525068763
"Atherurus africanus","Nocturnal",0.996182393402505
"Atherurus africanus","Nocturnal",0.971369722614877
"Atherurus africanus","Nocturnal",0.854188042694689
"Atherurus africanus","Nocturnal",0.885563187636632
"Atherurus africanus","Nocturnal",0.934106880732683
"Atherurus macrourus","Nocturnal",0.412358645576423
"Atherurus macrourus","Nocturnal",0.957703714336
"Atherurus macrourus","Nocturnal",0
"Atherurus macrourus","Nocturnal",0.925921024650574
"Atherurus macrourus","Nocturnal",0.966291773238655
"Atherurus macrourus","Nocturnal",0.00461951727093699
"Atherurus macrourus","Nocturnal",0.195335293307836
"Atherurus macrourus","Nocturnal",0.966182146471572
"Atherurus macrourus","Nocturnal",1
"Atherurus macrourus","Nocturnal",0.238883941096197
"Atherurus macrourus","Nocturnal",0.792264633903616
"Atherurus macrourus","Nocturnal",0.909750299880575
"Atherurus macrourus","Nocturnal",0.914600444734354
"Atherurus macrourus","Nocturnal",0.323961060356147
"Atherurus macrourus","Nocturnal",0.936926436645587
"Atherurus macrourus","Nocturnal",0.946090978037728
"Atherurus macrourus","Nocturnal",0.624939607650457
"Atherurus macrourus","Nocturnal",0.972846510195049
"Atherurus macrourus","Nocturnal",0.914593058676082
"Atherurus macrourus","Nocturnal",0.952274254046896
"Atherurus macrourus","Nocturnal",0.856227408008932
"Atherurus macrourus","Nocturnal",0.55492070793938
